season,date,tournament,rank,player,putts_per_round,total_putts,total_rounds
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,3,Dustin Johnson,26.25,105,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,4,Pat Perez,26.75,107,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,5,Kevin Chappell,27.0,108,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,5,Matt Jones,27.0,108,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,5,Bryce Molder,27.0,108,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,5,Marcel Siem,27.0,108,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,5,Brian Stuard,27.0,108,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,10,Eric Axley,27.25,109,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,10,Sean O'Hair,27.25,109,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,10,Patrick Reed,27.25,109,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,13,Alex Cejka,27.5,110,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,13,Greg Chalmers,27.5,110,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,13,Jason Day,27.5,110,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,13,Brandon Hagy,27.5,110,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,13,J.B. Holmes,27.5,110,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,18,Charlie Beljan,27.75,111,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,18,Scott Brown,27.75,111,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,18,Jordan Spieth,27.75,111,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,18,Will Wilcox,27.75,111,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,22,Aaron Baddeley,28.0,112,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,22,Max Homa,28.0,112,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,22,Hunter Mahan,28.0,112,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,22,Brandt Snedeker,28.0,112,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,26,Fabián Gómez,28.25,113,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,26,Chesson Hadley,28.25,113,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,26,David Hearn,28.25,113,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,29,Jim Furyk,28.5,114,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,29,Andres Gonzales,28.5,114,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,29,J.J. Henry,28.5,114,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,29,Daniel Summerhays,28.5,114,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,33,Ryan Armour,28.75,115,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,33,Whee Kim,28.75,115,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,33,Hudson Swafford,28.75,115,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,36,Chad Collins,29.0,116,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,36,Ken Duke,29.0,116,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,36,Derek Fathauer,29.0,116,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,36,Cameron Percy,29.0,116,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,36,Jimmy Walker,29.0,116,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,41,Jon Curran,29.25,117,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,41,James Hahn,29.25,117,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,41,David Lingmerth,29.25,117,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,41,Andrew Loupe,29.25,117,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,41,William McGirt,29.25,117,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,41,Dicky Pride,29.25,117,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,41,Kyle Reifers,29.25,117,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,48,Daniel Berger,29.75,119,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,48,Matt Bettencourt,29.75,119,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,48,Billy Hurley III,29.75,119,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,48,Spencer Levin,29.75,119,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,48,Vijay Singh,29.75,119,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,48,Brendon Todd,29.75,119,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,54,Glen Day,30.0,120,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,54,Billy Horschel,30.0,120,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,54,Shane Lowry,30.0,120,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,54,Alex Prugh,30.0,120,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,58,Dudley Hart,30.25,121,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,58,Michael Putnam,30.25,121,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,58,Vaughn Taylor,30.25,121,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,58,Steve Wheatcroft,30.25,121,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,62,Graham DeLaet,30.5,122,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,63,Justin Hicks,30.75,123,4
2015,2015-02-15,AT&T Pebble Beach National Pro-Am,63,Colt Knost,30.75,123,4
2015,2015-02-22,Northern Trust Open,1,Ricky Barnes,24.75,99,4
2015,2015-02-22,Northern Trust Open,2,Brian Stuard,25.25,101,4
2015,2015-02-22,Northern Trust Open,2,Vaughn Taylor,25.25,101,4
2015,2015-02-22,Northern Trust Open,4,Retief Goosen,25.5,102,4
2015,2015-02-22,Northern Trust Open,4,Hunter Mahan,25.5,102,4
2015,2015-02-22,Northern Trust Open,6,Jonathan Randolph,25.75,103,4
2015,2015-02-22,Northern Trust Open,7,Jordan Spieth,26.25,105,4
2015,2015-02-22,Northern Trust Open,8,Matt Jones,26.5,106,4
2015,2015-02-22,Northern Trust Open,8,William McGirt,26.5,106,4
2015,2015-02-22,Northern Trust Open,10,Blayne Barber,26.75,107,4
2015,2015-02-22,Northern Trust Open,10,Paul Casey,26.75,107,4
2015,2015-02-22,Northern Trust Open,10,Ken Duke,26.75,107,4
2015,2015-02-22,Northern Trust Open,10,James Hahn,26.75,107,4
2015,2015-02-22,Northern Trust Open,10,Morgan Hoffmann,26.75,107,4
2015,2015-02-22,Northern Trust Open,10,Justin Leonard,26.75,107,4
2015,2015-02-22,Northern Trust Open,10,Ryan Moore,26.75,107,4
2015,2015-02-22,Northern Trust Open,10,Bubba Watson,26.75,107,4
2015,2015-02-22,Northern Trust Open,18,Sangmoon Bae,27.0,108,4
2015,2015-02-22,Northern Trust Open,18,Bryce Molder,27.0,108,4
2015,2015-02-22,Northern Trust Open,18,Andrew Putnam,27.0,108,4
2015,2015-02-22,Northern Trust Open,21,Graham DeLaet,27.25,109,4
2015,2015-02-22,Northern Trust Open,21,Sergio Garcia,27.25,109,4
2015,2015-02-22,Northern Trust Open,21,Carlos Ortiz,27.25,109,4
2015,2015-02-22,Northern Trust Open,21,Pat Perez,27.25,109,4
2015,2015-02-22,Northern Trust Open,21,Kyle Reifers,27.25,109,4
2015,2015-02-22,Northern Trust Open,21,Brendon Todd,27.25,109,4
2015,2015-02-22,Northern Trust Open,21,Camilo Villegas,27.25,109,4
2015,2015-02-22,Northern Trust Open,28,Derek Fathauer,27.5,110,4
2015,2015-02-22,Northern Trust Open,28,Adam Hadwin,27.5,110,4
2015,2015-02-22,Northern Trust Open,28,Scott Langley,27.5,110,4
2015,2015-02-22,Northern Trust Open,28,Kevin Na,27.5,110,4
2015,2015-02-22,Northern Trust Open,28,Geoff Ogilvy,27.5,110,4
2015,2015-02-22,Northern Trust Open,28,D.A. Points,27.5,110,4
2015,2015-02-22,Northern Trust Open,28,Jimmy Walker,27.5,110,4
2015,2015-02-22,Northern Trust Open,35,Dustin Johnson,27.75,111,4
2015,2015-02-22,Northern Trust Open,35,Hideki Matsuyama,27.75,111,4
2015,2015-02-22,Northern Trust Open,37,Harris English,28.0,112,4
2015,2015-02-22,Northern Trust Open,37,Jason Gore,28.0,112,4
2015,2015-02-22,Northern Trust Open,37,Tom Hoge,28.0,112,4
2015,2015-02-22,Northern Trust Open,37,J.B. Holmes,28.0,112,4
2015,2015-02-22,Northern Trust Open,37,S.Y. Noh,28.0,112,4
2015,2015-02-22,Northern Trust Open,37,Vijay Singh,28.0,112,4
2015,2015-02-22,Northern Trust Open,37,Cameron Tringale,28.0,112,4
2015,2015-02-22,Northern Trust Open,44,K.J. Choi,28.25,113,4
2015,2015-02-22,Northern Trust Open,44,Scott Stallings,28.25,113,4
2015,2015-02-22,Northern Trust Open,44,Chris Stroud,28.25,113,4
2015,2015-02-22,Northern Trust Open,44,Andrew Svoboda,28.25,113,4
2015,2015-02-22,Northern Trust Open,44,Justin Thomas,28.25,113,4
2015,2015-02-22,Northern Trust Open,49,Matt Every,28.5,114,4
2015,2015-02-22,Northern Trust Open,49,Padraig Harrington,28.5,114,4
2015,2015-02-22,Northern Trust Open,49,Charley Hoffman,28.5,114,4
2015,2015-02-22,Northern Trust Open,49,George McNeill,28.5,114,4
2015,2015-02-22,Northern Trust Open,49,Brendan Steele,28.5,114,4
2015,2015-02-22,Northern Trust Open,54,Danny Lee,28.75,115,4
2015,2015-02-22,Northern Trust Open,54,Nick Watney,28.75,115,4
2015,2015-02-22,Northern Trust Open,56,Keegan Bradley,29.0,116,4
2015,2015-02-22,Northern Trust Open,56,Jason Kokrak,29.0,116,4
2015,2015-02-22,Northern Trust Open,58,Ángel Cabrera,29.25,117,4
2015,2015-02-22,Northern Trust Open,58,Chad Campbell,29.25,117,4
2015,2015-02-22,Northern Trust Open,58,Gonzalo Fernandez-Castaño,29.25,117,4
2015,2015-02-22,Northern Trust Open,58,Charl Schwartzel,29.25,117,4
2015,2015-02-22,Northern Trust Open,58,Daniel Summerhays,29.25,117,4
2015,2015-02-22,Northern Trust Open,63,Jim Furyk,29.5,118,4
2015,2015-02-22,Northern Trust Open,63,Russell Henley,29.5,118,4
2015,2015-02-22,Northern Trust Open,63,Spencer Levin,29.5,118,4
2015,2015-02-22,Northern Trust Open,63,Brandt Snedeker,29.5,118,4
2015,2015-02-22,Northern Trust Open,67,Charlie Beljan,29.75,119,4
2015,2015-02-22,Northern Trust Open,68,Carl Pettersson,30.0,120,4
2015,2015-02-22,Northern Trust Open,68,Shawn Stefani,30.0,120,4
2015,2015-02-22,Northern Trust Open,70,Alex Cejka,30.25,121,4
2015,2015-02-22,Northern Trust Open,70,Michael Putnam,30.25,121,4
2015,2015-02-22,Northern Trust Open,72,Tony Finau,30.5,122,4
2015,2015-02-22,Northern Trust Open,73,Alex Prugh,30.75,123,4
2015,2015-02-22,Northern Trust Open,74,Charles Howell III,31.0,124,4
2015,2015-02-22,Northern Trust Open,74,Jhonattan Vegas,31.0,124,4
2015,2015-03-01,The Honda Classic,1,Brooks Koepka,25.75,103,4
2015,2015-03-01,The Honda Classic,2,David Lingmerth,26.75,107,4
2015,2015-03-01,The Honda Classic,2,John Peterson,26.75,107,4
2015,2015-03-01,The Honda Classic,4,Jonas Blixt,27.0,108,4
2015,2015-03-01,The Honda Classic,5,Ryo Ishikawa,27.25,109,4
2015,2015-03-01,The Honda Classic,6,Ricky Barnes,27.5,110,4
2015,2015-03-01,The Honda Classic,6,Martin Flores,27.5,110,4
2015,2015-03-01,The Honda Classic,6,Sean O'Hair,27.5,110,4
2015,2015-03-01,The Honda Classic,6,Camilo Villegas,27.5,110,4
2015,2015-03-01,The Honda Classic,10,Padraig Harrington,27.75,111,4
2015,2015-03-01,The Honda Classic,10,John Huh,27.75,111,4
2015,2015-03-01,The Honda Classic,10,Jamie Lovemark,27.75,111,4
2015,2015-03-01,The Honda Classic,10,William McGirt,27.75,111,4
2015,2015-03-01,The Honda Classic,10,Patrick Reed,27.75,111,4
2015,2015-03-01,The Honda Classic,15,Stewart Cink,28.0,112,4
2015,2015-03-01,The Honda Classic,15,Luke Donald,28.0,112,4
2015,2015-03-01,The Honda Classic,15,Derek Fathauer,28.0,112,4
2015,2015-03-01,The Honda Classic,15,Brendan Steele,28.0,112,4
2015,2015-03-01,The Honda Classic,19,Brian Davis,28.25,113,4
2015,2015-03-01,The Honda Classic,19,Jamie Donaldson,28.25,113,4
2015,2015-03-01,The Honda Classic,19,Jason Dufner,28.25,113,4
2015,2015-03-01,The Honda Classic,19,Phil Mickelson,28.25,113,4
2015,2015-03-01,The Honda Classic,19,Ian Poulter,28.25,113,4
2015,2015-03-01,The Honda Classic,19,Rory Sabbatini,28.25,113,4
2015,2015-03-01,The Honda Classic,19,Y.E. Yang,28.25,113,4
2015,2015-03-01,The Honda Classic,26,Rickie Fowler,28.5,114,4
2015,2015-03-01,The Honda Classic,26,Stephen Gallacher,28.5,114,4
2015,2015-03-01,The Honda Classic,26,Fabián Gómez,28.5,114,4
2015,2015-03-01,The Honda Classic,29,Daniel Berger,28.75,115,4
2015,2015-03-01,The Honda Classic,29,Ben Crane,28.75,115,4
2015,2015-03-01,The Honda Classic,29,Matt Every,28.75,115,4
2015,2015-03-01,The Honda Classic,29,Carl Pettersson,28.75,115,4
2015,2015-03-01,The Honda Classic,29,Scott Piercy,28.75,115,4
2015,2015-03-01,The Honda Classic,29,Scott Pinckney,28.75,115,4
2015,2015-03-01,The Honda Classic,29,Lee Westwood,28.75,115,4
2015,2015-03-01,The Honda Classic,36,Zac Blair,29.0,116,4
2015,2015-03-01,The Honda Classic,36,Chad Campbell,29.0,116,4
2015,2015-03-01,The Honda Classic,36,Russell Knox,29.0,116,4
2015,2015-03-01,The Honda Classic,36,Daniel Summerhays,29.0,116,4
2015,2015-03-01,The Honda Classic,36,Tim Wilkinson,29.0,116,4
2015,2015-03-01,The Honda Classic,41,Paul Casey,29.25,117,4
2015,2015-03-01,The Honda Classic,41,Russell Henley,29.25,117,4
2015,2015-03-01,The Honda Classic,41,Martin Kaymer,29.25,117,4
2015,2015-03-01,The Honda Classic,41,Marc Leishman,29.25,117,4
2015,2015-03-01,The Honda Classic,41,Joost Luiten,29.25,117,4
2015,2015-03-01,The Honda Classic,41,George McNeill,29.25,117,4
2015,2015-03-01,The Honda Classic,41,Sung Joon Park,29.25,117,4
2015,2015-03-01,The Honda Classic,41,Patrick Rodgers,29.25,117,4
2015,2015-03-01,The Honda Classic,49,Derek Ernst,29.5,118,4
2015,2015-03-01,The Honda Classic,49,Sergio Garcia,29.5,118,4
2015,2015-03-01,The Honda Classic,49,Robert Garrigus,29.5,118,4
2015,2015-03-01,The Honda Classic,49,Jim Herman,29.5,118,4
2015,2015-03-01,The Honda Classic,49,Robert Streb,29.5,118,4
2015,2015-03-01,The Honda Classic,49,Michael Thompson,29.5,118,4
2015,2015-03-01,The Honda Classic,55,Brendon de Jonge,29.75,119,4
2015,2015-03-01,The Honda Classic,55,Brian Harman,29.75,119,4
2015,2015-03-01,The Honda Classic,55,Cameron Tringale,29.75,119,4
2015,2015-03-01,The Honda Classic,58,Blayne Barber,30.0,120,4
2015,2015-03-01,The Honda Classic,58,Kevin Kisner,30.0,120,4
2015,2015-03-01,The Honda Classic,58,Ben Martin,30.0,120,4
2015,2015-03-01,The Honda Classic,61,Scott Langley,30.25,121,4
2015,2015-03-01,The Honda Classic,61,Jeff Overton,30.25,121,4
2015,2015-03-01,The Honda Classic,61,Nick Watney,30.25,121,4
2015,2015-03-01,The Honda Classic,61,Steve Wheatcroft,30.25,121,4
2015,2015-03-01,The Honda Classic,65,Jon Curran,30.5,122,4
2015,2015-03-01,The Honda Classic,65,Andres Gonzales,30.5,122,4
2015,2015-03-01,The Honda Classic,65,Adam Hadwin,30.5,122,4
2015,2015-03-01,The Honda Classic,65,Ryan Palmer,30.5,122,4
2015,2015-03-01,The Honda Classic,69,Scott Stallings,30.75,123,4
2015,2015-03-01,The Honda Classic,70,Robert Allenby,31.75,127,4
2015,2015-03-01,The Honda Classic,71,Charles Howell III,32.25,129,4
2015,2015-03-08,Puerto Rico Open,1,Arjun Atwal,26.75,107,4
2015,2015-03-08,Puerto Rico Open,1,Jon Curran,26.75,107,4
2015,2015-03-08,Puerto Rico Open,1,Rod Pampling,26.75,107,4
2015,2015-03-08,Puerto Rico Open,4,Eric Axley,27.0,108,4
2015,2015-03-08,Puerto Rico Open,4,Oscar Fraustro,27.0,108,4
2015,2015-03-08,Puerto Rico Open,6,Daniel Chopra,27.25,109,4
2015,2015-03-08,Puerto Rico Open,7,Benjamín Alvarado,27.5,110,4
2015,2015-03-08,Puerto Rico Open,7,John Daly,27.5,110,4
2015,2015-03-08,Puerto Rico Open,7,Lee Janzen,27.5,110,4
2015,2015-03-08,Puerto Rico Open,7,Jerry Kelly,27.5,110,4
2015,2015-03-08,Puerto Rico Open,7,Dicky Pride,27.5,110,4
2015,2015-03-08,Puerto Rico Open,12,Tim Petrovic,27.75,111,4
2015,2015-03-08,Puerto Rico Open,13,Fabián Gómez,28.0,112,4
2015,2015-03-08,Puerto Rico Open,13,Jason Gore,28.0,112,4
2015,2015-03-08,Puerto Rico Open,13,Andres Romero,28.0,112,4
2015,2015-03-08,Puerto Rico Open,16,Scott Langley,28.25,113,4
2015,2015-03-08,Puerto Rico Open,16,Jeff Overton,28.25,113,4
2015,2015-03-08,Puerto Rico Open,16,Jonathan Randolph,28.25,113,4
2015,2015-03-08,Puerto Rico Open,19,Jonathan Byrd,28.5,114,4
2015,2015-03-08,Puerto Rico Open,19,Adam Hadwin,28.5,114,4
2015,2015-03-08,Puerto Rico Open,19,Will Wilcox,28.5,114,4
2015,2015-03-08,Puerto Rico Open,22,Martin Flores,28.75,115,4
2015,2015-03-08,Puerto Rico Open,22,Chesson Hadley,28.75,115,4
2015,2015-03-08,Puerto Rico Open,22,Mark Hubbard,28.75,115,4
2015,2015-03-08,Puerto Rico Open,22,Robert Karlsson,28.75,115,4
2015,2015-03-08,Puerto Rico Open,22,Whee Kim,28.75,115,4
2015,2015-03-08,Puerto Rico Open,22,Byron Smith,28.75,115,4
2015,2015-03-08,Puerto Rico Open,22,Boo Weekley,28.75,115,4
2015,2015-03-08,Puerto Rico Open,29,Ryan Armour,29.0,116,4
2015,2015-03-08,Puerto Rico Open,29,Rafa Cabrera Bello,29.0,116,4
2015,2015-03-08,Puerto Rico Open,29,Chad Collins,29.0,116,4
2015,2015-03-08,Puerto Rico Open,29,Brandon Hagy,29.0,116,4
2015,2015-03-08,Puerto Rico Open,29,Brandt Jobe,29.0,116,4
2015,2015-03-08,Puerto Rico Open,29,Bill Lunde,29.0,116,4
2015,2015-03-08,Puerto Rico Open,29,Alvaro Quiros,29.0,116,4
2015,2015-03-08,Puerto Rico Open,29,Chris Stroud,29.0,116,4
2015,2015-03-08,Puerto Rico Open,37,Glen Day,29.25,117,4
2015,2015-03-08,Puerto Rico Open,37,Alex Kang,29.25,117,4
2015,2015-03-08,Puerto Rico Open,37,Erick Morales,29.25,117,4
2015,2015-03-08,Puerto Rico Open,37,Sam Saunders,29.25,117,4
2015,2015-03-08,Puerto Rico Open,37,Chris Smith,29.25,117,4
2015,2015-03-08,Puerto Rico Open,37,Andrew Svoboda,29.25,117,4
2015,2015-03-08,Puerto Rico Open,43,Matt Bettencourt,29.5,118,4
2015,2015-03-08,Puerto Rico Open,43,Alex Cejka,29.5,118,4
2015,2015-03-08,Puerto Rico Open,43,James Driscoll,29.5,118,4
2015,2015-03-08,Puerto Rico Open,43,David Duval,29.5,118,4
2015,2015-03-08,Puerto Rico Open,43,Ryo Ishikawa,29.5,118,4
2015,2015-03-08,Puerto Rico Open,43,John Merrick,29.5,118,4
2015,2015-03-08,Puerto Rico Open,43,Y.E. Yang,29.5,118,4
2015,2015-03-08,Puerto Rico Open,50,Guy Boros,29.75,119,4
2015,2015-03-08,Puerto Rico Open,50,Brendon de Jonge,29.75,119,4
2015,2015-03-08,Puerto Rico Open,50,Gonzalo Fernandez-Castaño,29.75,119,4
2015,2015-03-08,Puerto Rico Open,50,Will MacKenzie,29.75,119,4
2015,2015-03-08,Puerto Rico Open,50,Bobby Wyatt,29.75,119,4
2015,2015-03-08,Puerto Rico Open,55,Zac Blair,30.0,120,4
2015,2015-03-08,Puerto Rico Open,55,Roberto Castro,30.0,120,4
2015,2015-03-08,Puerto Rico Open,57,Stephen Ames,30.5,122,4
2015,2015-03-08,Puerto Rico Open,57,Scott Brown,30.5,122,4
2015,2015-03-08,Puerto Rico Open,57,Shaun Micheel,30.5,122,4
2015,2015-03-08,Puerto Rico Open,57,Greg Owen,30.5,122,4
2015,2015-03-08,Puerto Rico Open,57,Scott Pinckney,30.5,122,4
2015,2015-03-08,Puerto Rico Open,57,Vaughn Taylor,30.5,122,4
2015,2015-03-08,Puerto Rico Open,57,Josh Teater,30.5,122,4
2015,2015-03-08,Puerto Rico Open,57,Tyrone Van Aswegen,30.5,122,4
2015,2015-03-08,Puerto Rico Open,57,Johnson Wagner,30.5,122,4
2015,2015-03-08,Puerto Rico Open,66,Michael Bradley,31.0,124,4
2015,2015-03-08,Puerto Rico Open,66,Emiliano Grillo,31.0,124,4
2015,2015-03-08,Puerto Rico Open,66,J.J. Henry,31.0,124,4
2015,2015-03-08,Puerto Rico Open,66,D.J. Trahan,31.0,124,4
2015,2015-03-08,Puerto Rico Open,66,Fabrizio Zanotti,31.0,124,4
2015,2015-03-08,Puerto Rico Open,71,Brice Garnett,31.25,125,4
2015,2015-03-08,Puerto Rico Open,71,Tim Herron,31.25,125,4
2015,2015-03-08,Puerto Rico Open,71,Troy Matteson,31.25,125,4
2015,2015-03-08,Puerto Rico Open,74,Billy Mayfair,32.0,128,4
2015,2015-03-08,Puerto Rico Open,75,Cameron Beckman,33.75,135,4
2015,2015-03-08,Puerto Rico Open,75,Bo Van Pelt,33.75,135,4
2015,2015-03-08,World Golf Championships-Cadillac Championship,1,Jordan Spieth,26.5,106,4
2015,2015-03-08,World Golf Championships-Cadillac Championship,2,Kevin Na,27.0,108,4
2015,2015-03-08,World Golf Championships-Cadillac Championship,3,Greg Chalmers,27.25,109,4
2015,2015-03-08,World Golf Championships-Cadillac Championship,3,Chris Kirk,27.25,109,4
2015,2015-03-08,World Golf Championships-Cadillac Championship,3,Danny Willett,27.25,109,4
2015,2015-03-08,World Golf Championships-Cadillac Championship,6,Matt Kuchar,27.5,110,4
